Date Time,Price,Open,High,Low,Vol.,Change
2023-03-18 09:00:00,27398.26,27216.53,27438.9,27130.43,12914.33134,0.6638726381524851
2023-03-18 10:00:00,27465.19,27398.26,27500.0,27359.22,9470.30851,0.24428558601896633
2023-03-18 11:00:00,27443.09,27464.65,27482.04,27307.2,9874.42116,-0.08046549104520073
2023-03-18 12:00:00,27503.25,27443.09,27637.2,27281.93,15683.83973,0.2192172965945094
2023-03-18 13:00:00,27414.93,27503.25,27536.73,27351.06,12719.89797,-0.32112568514629514
2023-03-18 14:00:00,27525.56,27414.04,27615.0,27398.0,12368.79694,0.40353923938525327
2023-03-18 15:00:00,27226.23,27526.17,27543.83,27057.0,27531.29187,-1.0874619807916819
2023-03-18 16:00:00,27343.98,27227.63,27463.0,26578.0,37576.29096,0.43248734767906694
2023-03-18 17:00:00,27307.07,27345.82,27489.94,26904.35,26935.7883,-0.1349840074488018
2023-03-18 18:00:00,27319.7,27309.57,27369.86,27213.3,10637.23828,0.046251758244286734
2023-03-18 19:00:00,27329.83,27319.7,27431.58,27270.01,9819.65711,0.03707947012596691
2023-03-18 20:00:00,27317.96,27329.14,27449.95,27235.0,8984.82484,-0.04343239603028515
2023-03-18 21:00:00,27189.87,27316.12,27346.47,27138.83,6198.88553,-0.46888567081876387
2023-03-18 22:00:00,26910.45,27192.19,27240.0,26862.15,11973.998,-1.0276621403485842
2023-03-18 23:00:00,26907.49,26910.45,27066.0,26810.0,17849.48994,-0.0109994444537298
2023-03-19 00:00:00,27077.54,26907.49,27125.94,26901.02,13336.76728,0.6319801661173186
2023-03-19 01:00:00,27104.91,27077.54,27188.09,27030.73,8838.99341,0.10108008334581697
2023-03-19 02:00:00,27116.07,27104.91,27187.17,27054.78,7206.24648,0.04117335198678962
2023-03-19 03:00:00,27198.71,27116.07,27255.19,27080.57,6728.45942,0.3047639278110692
2023-03-19 04:00:00,27142.0,27198.71,27291.4,27117.58,7589.78614,-0.20850253559818732
2023-03-19 05:00:00,27060.08,27141.0,27194.28,27034.13,6843.4622,-0.3018200574754881
2023-03-19 06:00:00,26934.96,27061.14,27089.71,26893.77,10868.74232,-0.4623785295535088
2023-03-19 07:00:00,26974.81,26934.96,27012.21,26827.22,11035.35735,0.14794898525931632
2023-03-19 08:00:00,26982.58,26973.76,27094.02,26872.0,12223.56703,0.02880465145074229
2023-03-19 09:00:00,27043.27,26982.57,27048.0,26912.84,7875.35788,0.2249228946972437
2023-03-19 10:00:00,27052.8,27043.24,27108.0,26977.77,7761.66751,0.0352398212198457
2023-03-19 11:00:00,27160.98,27052.8,27200.0,26931.64,14130.80346,0.39988466997871175
2023-03-19 12:00:00,27246.96,27162.33,27388.54,27135.67,18498.04792,0.3165570609013457
2023-03-19 13:00:00,27178.27,27246.96,27286.65,27110.12,11555.80436,-0.25210151884833554
2023-03-19 14:00:00,27327.72,27178.26,27365.64,27176.27,12416.90638,0.5498878331843704
2023-03-19 15:00:00,27546.62,27327.74,27750.0,27304.54,29272.34072,0.8010181603148592
2023-03-19 16:00:00,27923.37,27546.62,28186.87,27470.0,42508.25536,1.3676814070110899
2023-03-19 17:00:00,27897.98,27918.86,28065.0,27716.18,26621.07609,-0.0909274202934629
2023-03-19 18:00:00,28303.69,27897.98,28320.0,27833.73,21591.39086,1.4542629968191223
2023-03-19 19:00:00,28255.87,28309.09,28376.0,28162.6,23195.89167,-0.16895323542619467
2023-03-19 20:00:00,27889.22,28255.35,28390.1,27738.0,26497.43268,-1.2976064796447528
2023-03-19 21:00:00,27975.77,27887.19,28216.92,27868.0,16618.95971,0.31033496096339874
2023-03-19 22:00:00,28112.88,27977.53,28162.62,27870.01,13726.09529,0.4901026852880186
2023-03-19 23:00:00,27972.87,28110.24,28299.31,27891.56,15125.57902,-0.49802795017800383
2023-03-20 00:00:00,27825.47,27972.87,28057.44,27779.65,16809.29216,-0.5269391378145971
2023-03-20 01:00:00,27675.84,27824.83,27878.89,27566.0,17060.126,-0.5377447353090536
2023-03-20 02:00:00,27434.91,27675.84,27747.16,27213.06,21233.70908,-0.8705426827153251
2023-03-20 03:00:00,27269.17,27436.06,27496.74,27124.47,23114.01883,-0.6041208081236649
2023-03-20 04:00:00,27437.0,27269.18,27464.97,27141.36,15822.68931,0.6154569427672341
2023-03-20 05:00:00,27519.97,27436.29,27540.89,27340.88,10628.49834,0.30240186609322706
2023-03-20 06:00:00,27628.5,27520.9,27733.0,27465.42,17179.642,0.39436816246529727
2023-03-20 07:00:00,28183.13,27629.77,28268.0,27626.64,30478.02497,2.0074560689143484
2023-03-20 08:00:00,28313.85,28183.13,28443.32,28006.0,33854.57156,0.46382357105119176
2023-03-20 09:00:00,28198.04,28313.85,28472.0,28020.0,27661.96626,-0.40902243954812345
2023-03-20 10:00:00,28101.4,28198.05,28256.98,27919.66,21245.97981,-0.34271885563676996
2023-03-20 11:00:00,28188.93,28101.4,28267.1,28037.99,18285.14466,0.31147914338787164
2023-03-20 12:00:00,28224.99,28188.95,28258.58,28078.01,15270.64968,0.12792255683349296
2023-03-20 13:00:00,27822.73,28223.49,28226.65,27715.8,30001.32467,-1.425190938951626
2023-03-20 14:00:00,28055.89,27821.17,28150.0,27816.66,28154.0814,0.8380198492383695
2023-03-20 15:00:00,27694.46,28054.95,28129.83,27620.0,20406.31459,-1.288249989574386
2023-03-20 16:00:00,27553.81,27698.15,27787.74,27461.35,26977.77628,-0.5078633055130788
2023-03-20 17:00:00,27626.96,27553.81,27800.0,27489.45,18008.49882,0.2654805270124072
2023-03-20 18:00:00,27980.02,27623.82,28041.48,27570.58,20465.94384,1.277954577702367
2023-03-20 19:00:00,27785.1,27980.02,28013.0,27633.17,16860.83958,-0.6966399595139783
2023-03-20 20:00:00,28001.0,27784.57,28034.19,27752.94,12624.37895,0.7770351735282732
2023-03-20 21:00:00,27996.09,28002.37,28186.71,27921.68,11012.9752,-0.017535088032571977
2023-03-20 22:00:00,27952.2,27996.09,28058.1,27859.75,9715.0828,-0.15677189207492503
2023-03-20 23:00:00,27717.01,27950.87,28015.21,27577.02,14506.70494,-0.8414006768698079
2023-03-21 00:00:00,27850.21,27717.01,27953.33,27664.51,15105.73382,0.48057131703600486
2023-03-21 01:00:00,27875.65,27850.21,27934.63,27711.0,13164.86421,0.09134581031884359
2023-03-21 02:00:00,27779.74,27874.6,27907.8,27773.29,11442.54447,-0.34406372586827105
2023-03-21 03:00:00,27787.29,27779.74,27838.0,27726.13,11236.18652,0.0271780801404109
2023-03-21 04:00:00,27906.81,27787.29,27968.0,27780.05,12637.07836,0.43012470809495884
2023-03-21 05:00:00,27801.41,27907.08,27917.95,27732.34,12874.3473,-0.37768559000473934
2023-03-21 06:00:00,27637.01,27802.21,27803.21,27606.96,15545.36084,-0.5913369142068747
2023-03-21 07:00:00,27505.25,27637.01,27684.88,27303.1,25278.28816,-0.47675200754350167
2023-03-21 08:00:00,27646.65,27505.25,27686.42,27393.52,18907.6183,0.5140836749347955
2023-03-21 09:00:00,27929.23,27647.95,28099.99,27550.0,23974.68019,1.0221129865643608
2023-03-21 10:00:00,27962.2,27927.06,28177.0,27897.48,22817.88093,0.11804836724822465
2023-03-21 11:00:00,28040.13,27962.2,28078.01,27877.29,16317.42683,0.2786976704264976
2023-03-21 12:00:00,28188.92,28040.13,28244.87,27922.39,26271.49255,0.5306323472822561
2023-03-21 13:00:00,28037.9,28188.92,28224.8,27900.0,28242.54223,-0.5357424122669374
2023-03-21 14:00:00,27887.98,28037.04,28123.75,27730.0,28078.11757,-0.5347048102746665
2023-03-21 15:00:00,28041.06,27890.45,28107.69,27854.12,17882.16855,0.5489103190693623
2023-03-21 16:00:00,28343.92,28041.06,28438.55,28012.65,26861.99919,1.080059027725766
2023-03-21 17:00:00,27988.69,28343.92,28416.0,27960.66,29004.08838,-1.2532846550512455
2023-03-21 18:00:00,28128.77,27988.69,28163.0,27935.07,15034.67925,0.5004878756383446
2023-03-21 19:00:00,28126.84,28128.77,28226.33,28080.56,13339.83917,-0.006861302502736422
2023-03-21 20:00:00,28077.28,28126.85,28214.99,28035.06,12425.35683,-0.1762018058196424
2023-03-21 21:00:00,27997.84,28077.35,28104.0,27900.0,9709.35259,-0.2829333895590924
2023-03-21 22:00:00,28031.17,27997.84,28072.27,27921.25,7735.50781,0.1190448977492542
2023-03-21 23:00:00,28105.47,28031.86,28150.0,27986.09,7042.58815,0.26506207197203313
2023-03-22 00:00:00,28028.91,28107.81,28117.25,27945.44,14331.12351,-0.27240248962213665
2023-03-22 01:00:00,28086.85,28028.91,28097.04,27975.0,7445.21921,0.20671513804852992
2023-03-22 02:00:00,28049.59,28086.85,28147.0,28048.0,5982.62441,-0.13265994584653606
2023-03-22 03:00:00,28154.14,28049.59,28280.0,28021.0,9241.19338,0.37273272087041676
2023-03-22 04:00:00,28196.41,28154.14,28224.97,28122.12,4851.84288,0.15013777725052524
2023-03-22 05:00:00,28201.52,28196.42,28288.0,28181.15,5985.27139,0.0181228745077755
2023-03-22 06:00:00,28205.16,28201.53,28218.58,28151.0,5518.51426,0.012907105716286615
2023-03-22 07:00:00,28103.69,28205.16,28238.83,28028.24,6232.62522,-0.3597568671831697
2023-03-22 08:00:00,28086.99,28103.68,28213.23,28053.71,5300.97913,-0.059422801774422496
2023-03-22 09:00:00,28099.99,28086.99,28130.0,28000.0,4905.07163,0.046284774552196595
2023-03-22 10:00:00,28154.95,28099.99,28186.7,28067.63,3624.79464,0.19558725821611223
2023-03-22 11:00:00,28122.74,28154.95,28200.0,28115.85,2449.82888,-0.11440261836728194
2023-03-22 12:00:00,28220.08,28122.73,28246.25,28105.35,4430.31516,0.3461255908919325
2023-03-22 13:00:00,28285.56,28220.07,28391.99,28166.66,6715.67597,0.2320333606424807
2023-03-22 14:00:00,28563.61,28285.55,28736.0,28279.69,12971.76493,0.9830104123800254
2023-03-22 15:00:00,28595.07,28563.61,28730.0,28442.83,11559.40318,0.11014013984926851
2023-03-22 16:00:00,28647.26,28595.06,28703.0,28482.84,5550.41667,0.18251397880824083
2023-03-22 17:00:00,28516.34,28647.26,28647.27,28315.0,11311.09395,-0.4570070575685037
2023-03-22 18:00:00,28027.99,28516.34,28868.05,27781.51,33039.01806,-1.71252692316054
2023-03-22 19:00:00,26667.33,28028.0,28028.0,26650.27,34344.06638,-4.854647086715813
2023-03-22 20:00:00,27311.29,26668.8,27377.0,26601.8,12672.99808,2.414789932100425
2023-03-22 21:00:00,27083.55,27311.28,27437.98,27073.11,5989.48553,-0.8338676056678485
2023-03-22 22:00:00,27209.19,27083.55,27254.0,26973.76,5600.13264,0.46389782727891404
2023-03-22 23:00:00,27250.97,27209.2,27340.0,27186.99,4059.95387,0.15355106124070872
2023-03-23 00:00:00,27322.28,27250.97,27428.69,27195.63,4717.70531,0.26167875859097744
2023-03-23 01:00:00,27150.91,27322.27,27322.28,27105.0,3417.24968,-0.6272170550920331
2023-03-23 02:00:00,27346.16,27150.91,27346.16,27144.62,2625.40512,0.7191287511173705
2023-03-23 03:00:00,27356.78,27346.16,27415.64,27299.0,3160.40704,0.03883543429863412
2023-03-23 04:00:00,27275.16,27356.79,27420.0,27258.0,2590.69823,-0.29835382672960264
2023-03-23 05:00:00,27629.18,27275.16,27700.0,27274.77,5276.55365,1.29795755551938
2023-03-23 06:00:00,27647.67,27629.19,27690.44,27560.48,3728.4807,0.06692200058053821
2023-03-23 07:00:00,27631.93,27647.68,27672.83,27537.0,2715.2459,-0.05693065636271921
2023-03-23 08:00:00,27632.02,27631.93,27738.27,27560.14,3200.75113,0.0003257101476528135
2023-03-23 09:00:00,27622.82,27632.03,27640.61,27575.0,2353.39456,-0.033294706648301364
2023-03-23 10:00:00,27612.55,27622.82,27667.57,27587.01,2366.97975,-0.03717940456477997
2023-03-23 11:00:00,27584.53,27612.54,27629.99,27439.5,3975.97274,-0.10147559714694943
2023-03-23 12:00:00,27469.99,27584.52,27645.37,27450.0,3745.72523,-0.4152327409602363
2023-03-23 13:00:00,27369.0,27470.0,27495.68,27275.92,6693.02624,-0.3676375564752754
2023-03-23 14:00:00,28045.3,27369.01,28099.99,27300.0,8616.12592,2.4710438817640457
2023-03-23 15:00:00,28580.87,28045.31,28750.0,27975.27,21135.69966,1.9096604422131236
2023-03-23 16:00:00,28464.96,28580.86,28647.05,28351.81,7933.76961,-0.4055509856767836
2023-03-23 17:00:00,28297.16,28464.96,28509.98,28150.0,6962.94256,-0.5894967005047547
2023-03-23 18:00:00,27903.8,28297.16,28395.0,27784.68,8115.86159,-1.3901041659304392
2023-03-23 19:00:00,28369.99,27903.79,28456.2,27772.22,11039.96536,1.6707043485116868
2023-03-23 20:00:00,28280.03,28369.82,28371.92,28096.6,4652.98435,-0.31709563521172823
2023-03-23 21:00:00,28163.79,28280.03,28280.03,27967.93,2840.11442,-0.4110320957933844
2023-03-23 22:00:00,28214.1,28163.8,28265.17,28087.93,2872.38103,0.17863362849956932
2023-03-23 23:00:00,28295.41,28214.1,28438.0,28186.74,3912.1684,0.2881892387139873
2023-03-24 00:00:00,28195.3,28295.42,28374.3,28182.02,2887.21044,-0.35380296662956834
2023-03-24 01:00:00,28253.0,28195.29,28318.8,28137.93,2294.16851,0.2046440364174229
2023-03-24 02:00:00,28186.28,28253.0,28309.99,28134.86,2066.26067,-0.23615191307118089
2023-03-24 03:00:00,28219.98,28186.28,28237.1,28158.4,1572.69903,0.11956171584188713
2023-03-24 04:00:00,28130.41,28219.98,28254.48,28102.15,2009.41868,-0.3173992327421882
2023-03-24 05:00:00,28284.45,28130.41,28300.22,28130.4,2593.4696,0.5475924453287373
2023-03-24 06:00:00,28262.83,28284.45,28335.32,28234.0,1783.26087,-0.07643775997058233
2023-03-24 07:00:00,28274.59,28262.84,28320.0,28162.43,2678.97653,0.04160942127875433
2023-03-24 08:00:00,28034.37,28274.58,28295.72,27934.48,5156.44522,-0.8495967580785524
2023-03-24 09:00:00,28041.11,28034.38,28190.35,28000.0,4506.28931,0.02404191711817827
2023-03-24 10:00:00,28039.71,28041.11,28085.06,27941.0,3639.2461,-0.0049926696910396196
2023-03-24 11:00:00,28080.0,28039.71,28091.03,27963.84,1267.41714,0.14368907524364705
2023-03-24 12:00:00,28080.0,28080.0,28080.0,28080.0,0.0,0.0
2023-03-24 14:00:00,27989.06,28079.99,28253.01,27835.0,8983.24018,-0.3238603988603983
2023-03-24 15:00:00,28018.04,27989.07,28076.82,27843.41,5198.28681,0.10354045473481843
2023-03-24 16:00:00,27831.33,28018.04,28059.63,27831.33,3377.68679,-0.666392081673095
2023-03-24 17:00:00,27609.99,27831.33,27909.28,27523.81,8886.72594,-0.7952907748210336
2023-03-24 18:00:00,27740.01,27609.99,27815.58,27562.51,4729.14975,0.47091650522146367
2023-03-24 19:00:00,27821.6,27740.02,27880.84,27687.18,3328.40802,0.29412390262295585
2023-03-24 20:00:00,27584.82,27821.59,27860.0,27486.89,4095.63602,-0.8510653592891826
2023-03-24 21:00:00,27335.14,27584.83,27621.66,27000.0,8237.35346,-0.9051355056875487
2023-03-24 22:00:00,27298.05,27335.13,27443.19,27275.15,4289.6792,-0.13568615342741674
2023-03-24 23:00:00,27454.47,27298.06,27517.14,27280.88,2661.03717,0.5730079621071971
2023-03-25 00:00:00,27556.35,27454.46,27586.0,27425.19,2102.7941,0.37108711259039584
2023-03-25 01:00:00,27498.54,27556.34,27566.12,27420.0,1532.14045,-0.2097883065064754
2023-03-25 02:00:00,27599.66,27498.54,27658.2,27459.18,1783.06728,0.36772861395550915
2023-03-25 03:00:00,27581.65,27599.66,27639.94,27540.53,2213.29821,-0.0652544270472788
2023-03-25 04:00:00,27535.25,27581.65,27608.2,27492.57,1207.18941,-0.16822778912791714
2023-03-25 05:00:00,27458.73,27535.26,27544.39,27375.9,1839.15445,-0.27789833032204614
2023-03-25 06:00:00,27495.66,27458.74,27536.5,27405.5,2122.47214,0.13449274602284067
2023-03-25 07:00:00,27485.36,27495.66,27583.97,27470.26,2007.66965,-0.03746045739582149
2023-03-25 08:00:00,27422.56,27485.37,27512.65,27337.96,2002.36773,-0.22848527361475357
2023-03-25 09:00:00,27481.96,27422.56,27519.0,27309.8,2070.46154,0.2166099736858884
2023-03-25 10:00:00,27477.01,27481.96,27537.79,27397.47,1753.892,-0.01801181575113997
2023-03-25 11:00:00,27457.2,27477.0,27530.0,27423.59,1186.26813,-0.07209663642440134
2023-03-25 12:00:00,27451.71,27457.19,27480.17,27372.81,1416.55718,-0.019994755473984327
2023-03-25 13:00:00,27566.96,27451.72,27619.0,27357.14,3063.63019,0.4198281272824067
2023-03-25 14:00:00,27527.06,27566.97,27648.0,27519.39,2294.12717,-0.14473848404030765
2023-03-25 15:00:00,27647.43,27527.06,27787.33,27485.0,3967.31226,0.43727880856145873
2023-03-25 16:00:00,27629.22,27647.44,27730.0,27624.14,2143.18105,-0.06586507317316581
2023-03-25 17:00:00,27481.58,27629.23,27647.36,27380.0,2981.62837,-0.5343618097072622
2023-03-25 18:00:00,27442.92,27481.57,27535.63,27431.05,1419.74012,-0.14067604555488833
2023-03-25 19:00:00,27189.68,27442.92,27442.92,27159.57,5149.37954,-0.9227880998086135
2023-03-25 20:00:00,27354.72,27189.69,27430.14,27156.09,3202.60967,0.6069950069291119
2023-03-25 21:00:00,27411.54,27354.73,27455.0,27349.09,1058.74562,0.2077155240485018
2023-03-25 22:00:00,27447.32,27411.54,27529.29,27391.05,1518.28385,0.13052896699710104
2023-03-25 23:00:00,27462.95,27447.31,27486.5,27404.99,808.11091,0.05694545041192711
2023-03-26 00:00:00,27531.28,27462.96,27630.32,27417.76,1997.79617,0.24880793942383406
2023-03-26 01:00:00,27593.34,27531.28,27650.0,27516.91,1280.56901,0.2254163264475917
2023-03-26 02:00:00,27589.64,27593.34,27615.25,27563.51,820.56901,-0.013409032759359452
2023-03-26 03:00:00,27529.26,27589.63,27617.65,27504.83,1229.07026,-0.2188502640846357
2023-03-26 04:00:00,27516.61,27529.27,27536.7,27462.27,790.6614,-0.045951108021058396
2023-03-26 05:00:00,27544.81,27516.62,27556.06,27462.15,997.19255,0.10248355447854962
2023-03-26 06:00:00,27496.68,27544.81,27570.93,27478.9,1059.99052,-0.17473346158496383
2023-03-26 07:00:00,27504.94,27496.67,27536.23,27481.26,959.32447,0.03003999028245996
2023-03-26 08:00:00,27659.2,27504.94,27766.13,27480.01,2832.47541,0.5608447064418431
2023-03-26 09:00:00,27686.73,27659.2,27735.35,27626.21,1892.98677,0.09953288598367749
2023-03-26 10:00:00,27678.63,27686.74,27717.76,27635.45,1177.4944,-0.029255892624369118
2023-03-26 11:00:00,27865.95,27678.62,27915.08,27649.38,2280.74336,0.6767676001304901
2023-03-26 12:00:00,27919.74,27865.96,27985.0,27837.37,3689.34292,0.19303128011067816
2023-03-26 13:00:00,28149.99,27919.73,28194.4,27883.21,4591.80384,0.8246853301642432
2023-03-26 14:00:00,27795.22,28150.0,28150.0,27695.0,6745.31133,-1.2602846395327383
2023-03-26 15:00:00,27803.89,27795.22,27878.89,27717.26,2669.59226,0.031192413659608675
2023-03-26 16:00:00,27699.28,27803.89,27878.43,27635.18,1705.21511,-0.3762423171721707
2023-03-26 17:00:00,27837.82,27699.27,27857.85,27660.0,1657.60628,0.5001574048134172
2023-03-26 18:00:00,27808.76,27837.81,27934.57,27772.78,1414.28364,-0.10439035815305031
2023-03-26 19:00:00,27827.95,27808.75,27856.66,27785.0,828.87805,0.06900703231644822
2023-03-26 20:00:00,27777.63,27827.95,27900.0,27670.71,1993.46478,-0.1808253931748438
2023-03-26 21:00:00,27838.11,27777.63,27838.11,27750.49,750.61949,0.21772915831912432
2023-03-26 22:00:00,28040.29,27838.1,28079.83,27804.4,2953.55719,0.7262705693741323
2023-03-26 23:00:00,27968.05,28040.28,28143.0,27949.0,3353.15531,-0.257629289854
2023-03-27 00:00:00,27994.28,27968.05,28023.86,27917.16,1929.36281,0.09378558748285304
2023-03-27 01:00:00,27826.98,27994.27,28013.57,27801.06,2218.5361,-0.5976220856546366
2023-03-27 02:00:00,27879.16,27826.98,27890.16,27781.6,1526.6874,0.18751585691296757
2023-03-27 03:00:00,27888.68,27879.16,27930.16,27829.99,1180.07667,0.03414737029379111
2023-03-27 04:00:00,27906.98,27888.68,27935.17,27871.91,1613.73286,0.06561802136206829
2023-03-27 05:00:00,27715.18,27906.98,27918.02,27675.31,2796.12155,-0.6872832531502837
2023-03-27 06:00:00,27785.85,27715.19,27800.0,27666.0,2165.82342,0.25498661744212114
2023-03-27 07:00:00,27808.81,27785.86,27850.0,27734.9,2279.86147,0.08263198714455466
2023-03-27 08:00:00,27848.53,27808.8,27866.63,27768.55,1479.56205,0.1428324333187847
2023-03-27 09:00:00,27925.63,27848.53,27972.98,27820.0,2236.16453,0.2768548286031791
2023-03-27 10:00:00,27915.39,27925.64,27943.48,27864.89,1738.99262,-0.03666882358608348
2023-03-27 11:00:00,27892.69,27915.38,27996.28,27839.0,2162.12095,-0.08131715157839725
2023-03-27 12:00:00,27749.99,27892.69,27923.42,27690.36,3192.72488,-0.5116035778549799
2023-03-27 13:00:00,27692.99,27749.99,27844.69,27600.0,5094.41421,-0.20540547942540233
2023-03-27 14:00:00,26960.38,27693.0,27734.67,26938.88,13065.76035,-2.6454709296468204
2023-03-27 15:00:00,26903.62,26960.38,27040.0,26508.14,17713.30251,-0.2105311572017987
2023-03-27 16:00:00,27145.5,26903.63,27313.42,26858.79,7789.38772,0.8990611672332616
2023-03-27 17:00:00,26960.0,27145.51,27211.26,26922.17,4025.89889,-0.6833545154813825
2023-03-27 18:00:00,27090.81,26959.99,27176.79,26949.23,2679.54916,0.48520029673591036
2023-03-27 19:00:00,26968.94,27090.8,27143.23,26942.25,2118.19263,-0.4498573501493741
2023-03-27 20:00:00,27043.84,26968.93,27059.48,26877.82,2546.25027,0.27772689619984803
2023-03-27 21:00:00,27170.63,27043.85,27198.99,27009.88,1894.47912,0.46883134939417204
2023-03-27 22:00:00,27099.99,27170.64,27255.0,27078.92,2719.40875,-0.25998661054233985
2023-03-27 23:00:00,27124.91,27100.0,27175.66,27066.02,1873.05806,0.09195575348919238
2023-03-28 00:00:00,26960.92,27124.9,27160.0,26936.0,3533.32954,-0.6045734345293763
2023-03-28 01:00:00,27074.81,26960.93,27176.05,26800.0,4473.13379,0.42242623768031784
2023-03-28 02:00:00,27037.58,27074.81,27083.4,26970.19,1369.72652,-0.13750789017540344
2023-03-28 03:00:00,26971.71,27037.58,27046.51,26910.35,1673.40842,-0.24362387462192325
2023-03-28 04:00:00,26964.6,26971.71,26999.33,26893.99,2467.49201,-0.026360953754878125
2023-03-28 05:00:00,26974.63,26964.59,26998.7,26872.11,2233.39065,0.03719691743990783
2023-03-28 06:00:00,27070.52,26974.63,27142.25,26974.63,2721.73924,0.3554821697276278
2023-03-28 07:00:00,26962.88,27070.53,27103.44,26934.0,2036.25522,-0.3976281209226884
2023-03-28 08:00:00,27013.68,26962.89,27033.99,26925.8,1588.81574,0.18840717312096356
2023-03-28 09:00:00,26875.03,27013.68,27044.79,26820.5,2514.29381,-0.5132584675616281
2023-03-28 10:00:00,26740.96,26875.03,26932.97,26631.78,5740.89942,-0.49886455940699737
2023-03-28 11:00:00,27057.36,26740.96,27155.38,26725.53,5882.75721,1.1832035947849429
2023-03-28 12:00:00,26983.02,27057.36,27210.0,26852.16,5183.04562,-0.27474964298068727
2023-03-28 13:00:00,26881.97,26983.02,27029.5,26835.31,3897.34604,-0.3744947748621108
2023-03-28 14:00:00,26943.01,26881.97,27022.86,26846.43,4343.77277,0.22706669191281392
2023-03-28 15:00:00,26998.63,26943.01,27072.09,26923.3,2513.08906,0.20643573231053924
2023-03-28 16:00:00,26882.07,26998.63,27024.32,26852.05,1886.5955,-0.4317256097809419
2023-03-28 17:00:00,26863.2,26882.07,26925.32,26745.0,3371.58761,-0.07019548717788204
2023-03-28 18:00:00,27344.13,26863.2,27390.0,26838.21,6486.67624,1.790293040293034
2023-03-28 19:00:00,27425.99,27344.13,27520.0,27158.15,6345.21459,0.2993695539042607
2023-03-28 20:00:00,27307.2,27425.98,27492.8,27242.96,2948.36979,-0.43312930545078565
2023-03-28 21:00:00,27190.54,27307.21,27328.29,27095.66,1774.93303,-0.4272133356770347
2023-03-28 22:00:00,27218.39,27190.54,27232.94,27133.61,1752.10323,0.10242532880919697
2023-03-28 23:00:00,27261.07,27218.4,27319.1,27210.96,1864.46836,0.15680574787855228
2023-03-29 00:00:00,27268.73,27261.06,27340.0,27240.1,1699.06156,0.028098676977839077
2023-03-29 01:00:00,27325.78,27268.74,27479.36,27262.01,2863.16949,0.20921399713151878
2023-03-29 02:00:00,27395.0,27325.77,27413.97,27297.0,1403.72005,0.25331390357383743
2023-03-29 03:00:00,27367.45,27395.0,27409.88,27326.88,1158.30899,-0.1005657966782203
2023-03-29 04:00:00,27568.07,27367.44,27612.95,27349.68,3933.22081,0.7330606249394744
2023-03-29 05:00:00,27544.14,27568.06,27650.0,27520.55,3064.55075,-0.08680331992773072
2023-03-29 06:00:00,28052.3,27544.14,28158.0,27507.6,11195.15123,1.8448933239520349
2023-03-29 07:00:00,28086.82,28052.3,28164.48,27969.69,4252.63986,0.1230558635120893
2023-03-29 08:00:00,28506.99,28086.82,28650.0,28040.34,11270.83485,1.4959685717357951
2023-03-29 09:00:00,28319.89,28506.99,28562.75,28313.25,5574.7619,-0.6563302544393523
2023-03-29 10:00:00,28382.23,28319.89,28438.81,28246.01,3714.17289,0.22012797366091075
2023-03-29 11:00:00,28353.99,28382.23,28383.92,28272.86,2886.79972,-0.09949887658580181
2023-03-29 12:00:00,28441.77,28354.0,28479.27,28230.85,4087.94289,0.30958605825845975
2023-03-29 13:00:00,28425.91,28441.77,28493.55,28327.29,3987.11675,-0.05576305553416372
2023-03-29 14:00:00,28290.97,28425.9,28590.0,28266.66,5169.33995,-0.4747077578167169
2023-03-29 15:00:00,28442.79,28290.97,28490.0,28270.99,3173.00678,0.5366376621232849
2023-03-29 16:00:00,28152.46,28442.8,28447.72,28135.82,3499.17274,-1.020750777262014
2023-03-29 17:00:00,28252.33,28152.45,28333.0,28139.84,3144.50099,0.35474697415431855
2023-03-29 18:00:00,28316.13,28252.34,28349.0,28195.69,2273.66049,0.22582208263883796
2023-03-29 19:00:00,28419.49,28316.13,28448.68,28279.29,2730.42811,0.3650216325465472
2023-03-29 20:00:00,28388.58,28419.49,28468.13,28356.23,2226.26851,-0.10876338737957347
2023-03-29 21:00:00,28291.0,28388.58,28500.0,28290.35,1916.30451,-0.3437297673923867
2023-03-29 22:00:00,28389.41,28291.01,28429.28,28211.0,2782.69442,0.3478491393022587
2023-03-29 23:00:00,28348.6,28389.41,28456.84,28319.48,1479.33184,-0.14375078594448532
2023-03-30 00:00:00,28328.47,28348.6,28457.48,28235.25,2063.78277,-0.07100879761257062
2023-03-30 01:00:00,28350.0,28328.48,28382.0,28245.06,1543.34488,0.07600128069040757
2023-03-30 02:00:00,28964.76,28350.0,29184.68,28343.39,12850.8762,2.1684656084655973
2023-03-30 03:00:00,28489.18,28964.76,29002.67,28090.06,12075.03577,-1.6419262579769334
2023-03-30 04:00:00,28587.64,28489.19,28701.96,28442.79,3571.4476,0.34560489280490714
2023-03-30 05:00:00,28613.98,28587.63,28633.7,28491.39,2288.37147,0.09213772105707285
2023-03-30 06:00:00,28613.88,28613.97,28674.69,28566.67,2552.16765,-0.0003494795201453016
2023-03-30 07:00:00,28725.01,28613.89,28775.6,28579.43,3479.45578,0.38837794804478243
2023-03-30 08:00:00,28572.81,28725.0,28748.76,28568.54,3140.6433,-0.5298518608000347
2023-03-30 09:00:00,28583.59,28572.81,28600.0,28500.0,3106.488,0.037728175842688394
